"name","latitude","longitude","state","district","ps"
"VIKIRAMANGALAM","10.00742","77.924139999999994","TAMIL NADU","MADURAI","VIKIRAMANGALAM"
"V.CHATRAPATTI","9.704280000000001","77.863659999999996","TAMIL NADU","MADURAI","V.CHATRAPATTI"
"PALAMEDU","10.103260000000001","78.105630000000005","TAMIL NADU","MADURAI","PALAMEDU"
"KOODAKOVIL","9.763220000000001","78.075990000000004","TAMIL NADU","MADURAI","KOODAKOVIL"
"KOODALPUDUR","9.95153","78.108580000000003","TAMIL NADU","MADURAI","KOODALPUDUR"
"PEW ? MELUR","10.02712","78.328119999999998","TAMIL NADU","MADURAI","PEW ? MELUR"
"PEW TIRUMANGALAM","9.821820000000001","77.98912","TAMIL NADU","MADURAI","PEW TIRUMANGALAM"
"TIW - SAMAYANALLUR","9.980320000000001","78.032979999999995","TAMIL NADU","MADURAI","TIW - SAMAYANALLUR"
"TIW - THIRUMANGALAM","9.835470000000001","77.981170000000006","TAMIL NADU","MADURAI","TIW - THIRUMANGALAM"
"TRAFFIC - THIRUMANGALAM","9.835470000000001","77.981170000000006","TAMIL NADU","MADURAI","TRAFFIC - THIRUMANGALAM"
"TRAFFIC - THIRUMANGALAM NH","9.835470000000001","77.981170000000006","TAMIL NADU","MADURAI","TRAFFIC - THIRUMANGALAM NH"
"TRAFFIC - SAMAYANALLUR NH","9.980320000000001","78.032979999999995","TAMIL NADU","MADURAI","TRAFFIC - SAMAYANALLUR NH"
"TRAFFIC - USILAMPATTI","9.960459999999999","77.792159999999996","TAMIL NADU","MADURAI","TRAFFIC - USILAMPATTI"
"TRAFFIC - MELUR","10.03082","78.333240000000004","TAMIL NADU","MADURAI","TRAFFIC - MELUR"
"TRAFFIC - THIRUPPARANKUNDRAM","9.88598","78.074979999999996","TAMIL NADU","MADURAI","TRAFFIC - THIRUPPARANKUNDRAM"
"TRAFFIC - AVANIAPURAM","9.88363","78.108869999999996","TAMIL NADU","MADURAI","TRAFFIC - AVANIAPURAM"
"REGIONAL FORENSIC LAB","9.92855","78.138069999999999","TAMIL NADU","MADURAI","REGIONAL FORENSIC LAB"
"SINGLE DIGIT FPB","9.95612","78.153260000000003","TAMIL NADU","MADURAI","SINGLE DIGIT FPB"
"DISTRICT SPECIAL BRANCH","9.95612","78.153260000000003","TAMIL NADU","MADURAI","DISTRICT SPECIAL BRANCH"
"AWPS ? USILIAMPATTI","9.960459999999999","77.792159999999996","TAMIL NADU","MADURAI","AWPS ? USILIAMPATTI"
"AWPS ? MELUR","10.03082","78.333240000000004","TAMIL NADU","MADURAI","AWPS ? MELUR"
"AWPS ? THIRUMANGALAM","9.82456","77.983320000000006","TAMIL NADU","MADURAI","AWPS ? THIRUMANGALAM"
"AWPS ? SAMAYANALLUR","9.980280000000001","78.032979999999995","TAMIL NADU","MADURAI","AWPS ? SAMAYANALLUR"
"D C B","9.95612","78.153260000000003","TAMIL NADU","MADURAI","D C B"
"MEENAKSHI AMMAN TEMPLE","9.917960000000001","78.119900000000001","TAMIL NADU","MADURAI CITY","MEENAKSHI AMMAN TEMPLE"
"CCB","9.94234","78.140559999999994","TAMIL NADU","MADURAI CITY","CCB"
"GOVT.RAJAJI HOSPITAL","9.927429999999999","78.131200000000007","TAMIL NADU","MADURAI CITY","GOVT.RAJAJI HOSPITAL"
"MATHICHAYAM","9.92296","78.135050000000007","TAMIL NADU","MADURAI CITY","MATHICHAYAM"
"VILAKHUTHOON","9.91813","78.123599999999996","TAMIL NADU","MADURAI CITY","VILAKHUTHOON"
"TEPPAKULAM","9.91061","78.14967","TAMIL NADU","MADURAI CITY","TEPPAKULAM"
"THILAGARTHIDAL","9.926164","78.115271000000007","TAMIL NADU","MADURAI CITY","THILAGARTHIDAL"
"SOUTH GATE","9.910729999999999","78.119709999999998","TAMIL NADU","MADURAI CITY","SOUTH GATE"
"THILAGAR THIDAL","9.926159999999999","78.115269999999995","TAMIL NADU","MADURAI CITY","THILAGAR THIDAL"
"JAIHINDPURAM","9.90652","78.112409999999997","TAMIL NADU","MADURAI CITY","JAIHINDPURAM"
"KEERAITHURAI","9.90621","78.124690000000001","TAMIL NADU","MADURAI CITY","KEERAITHURAI"
"KARIMEDU","9.929690000000001","78.105620000000002","TAMIL NADU","MADURAI CITY","KARIMEDU"
"SELLUR","9.93323","78.120840000000001","TAMIL NADU","MADURAI CITY","SELLUR"
"THIRUPPALAI","9.961179","78.135344000000003","TAMIL NADU","MADURAI CITY","THIRUPPALAI"
"SS COLONY","9.919890000000001","78.101669999999999","TAMIL NADU","MADURAI CITY","SS COLONY"
"SUBRAMANIAPURAM","9.905659999999999","78.099199999999996","TAMIL NADU","MADURAI CITY","SUBRAMANIAPURAM"
"THALLAKULAM","9.93967","78.135199999999998","TAMIL NADU","MADURAI CITY","THALLAKULAM"
"THIDEER NAGAR","9.912979999999999","78.111699999999999","TAMIL NADU","MADURAI CITY","THIDEER NAGAR"
"K.PUDUR","9.94983","78.145399999999995","TAMIL NADU","MADURAI CITY","K.PUDUR"
"AWPS - MADURAI TOWN","9.91207","78.112710000000007","TAMIL NADU","MADURAI CITY","AWPS - MADURAI TOWN"
"TIW ? I","9.912900000000001","78.112690000000001","TAMIL NADU","MADURAI CITY","TIW ? I"
"TIW ? II","9.93956","78.135260000000002","TAMIL NADU","MADURAI CITY","TIW ? II"
"ANNANAGAR","9.9354","78.144260000000003","TAMIL NADU","MADURAI CITY","ANNANAGAR"
"AWPS ? THALLAKULAM","9.939539999999999","78.135369999999995","TAMIL NADU","MADURAI CITY","AWPS ? THALLAKULAM"
"AWPS - THILAGAR THIDAL","9.91198","78.112889999999993","TAMIL NADU","MADURAI CITY","AWPS - THILAGAR THIDAL"
"TIW ? III","9.913029999999999","78.111739999999998","TAMIL NADU","MADURAI CITY","TIW ? III"
"THILAGAR THIDAL TRAF","9.926209999999999","78.115250000000003","TAMIL NADU","MADURAI CITY","THILAGAR THIDAL TRAF"
"THILAGAR THIDAL TRAF V","9.926164","78.115271000000007","TAMIL NADU","MADURAI CITY","THILAGAR THIDAL TRAF V"
"ANNANAGAR TRAFFIC VI","9.924066","78.148191999999995","TAMIL NADU","MADURAI CITY","ANNANAGAR TRAFFIC VI"
"JAPU","9.91296","78.112809999999996","TAMIL NADU","MADURAI CITY","JAPU"
"PEW - MADURAI CITY","9.912900000000001","78.112690000000001","TAMIL NADU","MADURAI CITY","PEW - MADURAI CITY"
"CBCID-COUNTERFEIT CURRENCY","9.95098","78.129869999999997","TAMIL NADU","MADURAI CITY","CBCID-COUNTERFEIT CURRENCY"
"INTELLIGENCE SECTION","9.94234","78.140559999999994","TAMIL NADU","MADURAI CITY","INTELLIGENCE SECTION"
"TRAFFIC - THIDEER NAGAR","9.913029999999999","78.111739999999998","TAMIL NADU","MADURAI CITY","TRAFFIC - THIDEER NAGAR"
"TRAFFIC - SOUTH GATE","9.91072","78.119690000000006","TAMIL NADU","MADURAI CITY","TRAFFIC - SOUTH GATE"
"TRAFFIC - TEPPAKULAM","9.91061","78.149690000000007","TAMIL NADU","MADURAI CITY","TRAFFIC - TEPPAKULAM"
"TRAFFIC - THALLAKULAM","9.93318","78.120810000000006","TAMIL NADU","MADURAI CITY","TRAFFIC - THALLAKULAM"
"TRAFFIC - MATHICHAYAM","9.9354","78.144289999999998","TAMIL NADU","MADURAI CITY","TRAFFIC - MATHICHAYAM"
"TRAFFIC - CENTRAL","9.91812","78.120189999999994","TAMIL NADU","MADURAI CITY","TRAFFIC - CENTRAL"
"TRAFFIC - THILAGAR THIDAL","9.9262","78.115350000000007","TAMIL NADU","MADURAI CITY","TRAFFIC - THILAGAR THIDAL"
"TRAFFIC - KARIMEDU","9.934699999999999","78.104179999999999","TAMIL NADU","MADURAI CITY","TRAFFIC - KARIMEDU"
"MATTUTHAVANI","9.943498999999999","78.155384999999995","TAMIL NADU","MADURAI CITY","MATTUTHAVANI"
"ALGSC","9.94234","78.140559999999994","TAMIL NADU","MADURAI CITY","ALGSC"
"ANTI-HUMAN TRAFFICKING UNIT","9.91311","78.112690000000001","TAMIL NADU","MADURAI CITY","ANTI-HUMAN TRAFFICKING UNIT"
"MOBILE FORENSIC LAB","9.94234","78.140559999999994","TAMIL NADU","MADURAI CITY","MOBILE FORENSIC LAB"
"SINGLE DIGIT FPB","9.91296","78.112809999999996","TAMIL NADU","MADURAI CITY","SINGLE DIGIT FPB"
"High Court PS, Madurai","9.95417","78.182670000000002","TAMIL NADU","MADURAI CITY","High Court PS, Madurai"
"KOTTURPURAM","13.01736","80.241259999999997","TAMIL NADU","MYLAPORE","KOTTURPURAM"
"ABIRAMAPURAM","13.019080000000001","80.263559999999998","TAMIL NADU","MYLAPORE","ABIRAMAPURAM"
"FORESHORE ESTATE","13.023569999999999","80.275109999999998","TAMIL NADU","MYLAPORE","FORESHORE ESTATE"
"GOVT. ROYAPETTAH HOSPITAL","13.0547","80.265060000000005","TAMIL NADU","MYLAPORE","GOVT. ROYAPETTAH HOSPITAL"
"ICE HOUSE","13.023569999999999","80.275109999999998","TAMIL NADU","MYLAPORE","ICE HOUSE"
"MARINA","13.0547","80.265060000000005","TAMIL NADU","MYLAPORE","MARINA"
"MYLAPORE","13.03579","80.269919999999999","TAMIL NADU","MYLAPORE","MYLAPORE"
"ROYAPETTAH","13.05209","80.263729999999995","TAMIL NADU","MYLAPORE","ROYAPETTAH"
"AWPS?MYLAPORE","13.035959999999999","80.270179999999996","TAMIL NADU","MYLAPORE","AWPS?MYLAPORE"
"AWPS ROYAPETTAH","13.050599999999999","80.264949999999999","TAMIL NADU","MYLAPORE","AWPS ROYAPETTAH"
"KEELAIYUR","10.61355","79.764009999999999","TAMIL NADU","NAGAPATTINAM","KEELAIYUR"
"KEEVALUR","10.76423","79.743160000000003","TAMIL NADU","NAGAPATTINAM","KEEVALUR"
"NAGAPATTINAM","10.760759999999999","79.844769999999997","TAMIL NADU","NAGAPATTINAM","NAGAPATTINAM"
"NAGORE","10.81758","79.837900000000005","TAMIL NADU","NAGAPATTINAM","NAGORE"
"THALAINAYAR","10.564819999999999","79.776139999999998","TAMIL NADU","NAGAPATTINAM","THALAINAYAR"
"THIRUKUVALAI","10.63209","79.718149999999994","TAMIL NADU","NAGAPATTINAM","THIRUKUVALAI"
"THITTACHERY","10.875719999999999","79.734880000000004","TAMIL NADU","NAGAPATTINAM","THITTACHERY"
"VALIVALAM","10.642440000000001","79.687839999999994","TAMIL NADU","NAGAPATTINAM","VALIVALAM"
"VEDARANYAM","10.376860000000001","79.851770000000002","TAMIL NADU","NAGAPATTINAM","VEDARANYAM"
"VELANKANNI","10.674759999999999","79.83963","TAMIL NADU","NAGAPATTINAM","VELANKANNI"
"VELIPALAYAM","10.77641","79.840410000000006","TAMIL NADU","NAGAPATTINAM","VELIPALAYAM"
"VOIMEDU","10.409219999999999","79.681799999999996","TAMIL NADU","NAGAPATTINAM","VOIMEDU"
"KARIYAPATTINAM","10.46527","79.745490000000004","TAMIL NADU","NAGAPATTINAM","KARIYAPATTINAM"
"TRAFFIC - MAYILADUTHURAI","11.09911","79.644229999999993","TAMIL NADU","NAGAPATTINAM","TRAFFIC - MAYILADUTHURAI"
"TRAFFIC - SIRKAZHI","11.23442","79.740639999999999","TAMIL NADU","NAGAPATTINAM","TRAFFIC - SIRKAZHI"
"TRAFFIC - NAGAPATTINAM","10.772500000000001","79.842799999999997","TAMIL NADU","NAGAPATTINAM","TRAFFIC - NAGAPATTINAM"
"MOBILE FORENSIC LAB","10.7719","79.841830000000002","TAMIL NADU","NAGAPATTINAM","MOBILE FORENSIC LAB"
"SINGLE DIGIT FPB","10.77379","79.841189999999997","TAMIL NADU","NAGAPATTINAM","SINGLE DIGIT FPB"
"AWPS - NAGAPATTINAM","10.77847","79.84057","TAMIL NADU","NAGAPATTINAM","AWPS - NAGAPATTINAM"
"DISTRICT SPECIAL BRANCH","10.773479999999999","79.841710000000006","TAMIL NADU","NAGAPATTINAM","DISTRICT SPECIAL BRANCH"
"VETTAIKARAN IRUPPU","10.538690000000001","79.83314","TAMIL NADU","NAGAPATTINAM","VETTAIKARAN IRUPPU"
"P.E.W NAGAPATTINAM","10.772500000000001","79.842799999999997","TAMIL NADU","NAGAPATTINAM","P.E.W NAGAPATTINAM"
"PEW ? VEDHARANYAM","10.371880000000001","79.849969999999999","TAMIL NADU","NAGAPATTINAM","PEW ? VEDHARANYAM"
"AW-PS VEDARANYAM","10.37687","79.85163","TAMIL NADU","NAGAPATTINAM","AW-PS VEDARANYAM"
"ALGSC","10.77379","79.841189999999997","TAMIL NADU","NAGAPATTINAM","ALGSC"
"ANTI-HUMAN TRAFFICKING UNIT","10.77182","79.841880000000003","TAMIL NADU","NAGAPATTINAM","ANTI-HUMAN TRAFFICKING UNIT"
"THIRUKANNAPURAM","10.867430000000001","79.706329999999994","TAMIL NADU","NAGAPATTINAM","THIRUKANNAPURAM"
"D C B","10.77228","79.841170000000005","TAMIL NADU","NAGAPATTINAM","D C B"
"AYILPATTY","11.542590000000001","78.353269999999995","TAMIL NADU","NAMAKKAL","AYILPATTY"
"BELUKURICHI","11.38128","78.253870000000006","TAMIL NADU","NAMAKKAL","BELUKURICHI"
"MOBILE FORENSIC LAB","11.25005","78.125349999999997","TAMIL NADU","NAMAKKAL","MOBILE FORENSIC LAB"
"SINGLE DIGIT FPB","11.25005","78.125349999999997","TAMIL NADU","NAMAKKAL","SINGLE DIGIT FPB"
"DISTRICT SPECIAL BRANCH","11.25005","78.125349999999997","TAMIL NADU","NAMAKKAL","DISTRICT SPECIAL BRANCH"
"HP TRAFFIC - PUDUCHATRAM","11.38453","78.162400000000005","TAMIL NADU","NAMAKKAL","HP TRAFFIC - PUDUCHATRAM"
"ALGSC","11.25005","78.125349999999997","TAMIL NADU","NAMAKKAL","ALGSC"
"ANTI-HUMAN TRAFFICKING UNIT","11.25005","78.125349999999997","TAMIL NADU","NAMAKKAL","ANTI-HUMAN TRAFFICKING UNIT"
"TRAFFIC - NAMAKKAL","11.21869","78.169160000000005","TAMIL NADU","NAMAKKAL","TRAFFIC - NAMAKKAL"
"TRAFFIC - TIRUCHENGODE","11.37799","77.894509999999997","TAMIL NADU","NAMAKKAL","TRAFFIC - TIRUCHENGODE"
"TRAFFIC - RASIPURAM","11.3649","77.887280000000004","TAMIL NADU","NAMAKKAL","TRAFFIC - RASIPURAM"
"ELACHIPALAYAM","11.38632","78.014219999999995","TAMIL NADU","NAMAKKAL","ELACHIPALAYAM"
"ERUMAPATTY","11.21857","78.169409999999999","TAMIL NADU","NAMAKKAL","ERUMAPATTY"
"AWPS - NAMAKKAL","11.21869","78.169160000000005","TAMIL NADU","NAMAKKAL","AWPS - NAMAKKAL"
"VEPPADAI PS","11.40577","77.788259999999994","TAMIL NADU","NAMAKKAL","VEPPADAI PS"
"JEDARPALAYAM","11.149699999999999","77.892200000000003","TAMIL NADU","NAMAKKAL","JEDARPALAYAM"
"KOMARAPALAYAM","11.4412","77.693119999999993","TAMIL NADU","NAMAKKAL","KOMARAPALAYAM"
"TRAFFIC - VELUR","11.10989","78.00949","TAMIL NADU","NAMAKKAL","TRAFFIC - VELUR"
"MALLASAMUDRAM","11.5","78.030050000000003","TAMIL NADU","NAMAKKAL","MALLASAMUDRAM"
"MANGALAPURAM","11.1546","78.375820000000004","TAMIL NADU","NAMAKKAL","MANGALAPURAM"
"MOLASAI","11.25577","77.859030000000004","TAMIL NADU","NAMAKKAL","MOLASAI"
"MOHANUR","11.06146","78.13888","TAMIL NADU","NAMAKKAL","MOHANUR"
"NALLUR","11.57042","79.191149999999993","TAMIL NADU","NAMAKKAL","NALLUR"
"NAMAKKAL","11.21857","78.169409999999999","TAMIL NADU","NAMAKKAL","NAMAKKAL"
"NAMAGIRIPET","11.456799999999999","78.266300000000001","TAMIL NADU","NAMAKKAL","NAMAGIRIPET"
